displayName,nflId,newId,tech
Folorunso Fatukasi,46249,2022100209222,1
Foyesade Oluokun,46269,2022100209222,50
Josh Allen,47790,2022100209222,5
Davon Hamilton,52481,2022100209222,0
Travon Walker,54466,2022100209222,7
Travon Walker,54466,2022100209222,5
Travon Walker,54466,2022100209222,6
Devin Lloyd,54492,2022100209222,10
Adam Gotsis,43352,2022100209355,3
Roy Robertson-Harris,43787,2022100209355,3
Foyesade Oluokun,46269,2022100209355,50
Josh Allen,47790,2022100209355,70
Davon Hamilton,52481,2022100209355,0
Devin Lloyd,54492,2022100209355,10
Adam Gotsis,43352,2022100209436,2
Dawuane Smoot,44880,2022100209436,7
Arden Key,46156,2022100209436,5
Folorunso Fatukasi,46249,2022100209436,3
Foyesade Oluokun,46269,2022100209436,20
Devin Lloyd,54492,2022100209436,20
Brandon Graham,35452,2022100209501,5
Fletcher Cox,38542,2022100209501,4
Javon Hargrave,43378,2022100209501,2
Haason Reddick,44825,2022100209501,6
Kyzir White,46188,2022100209501,30
T.J. Edwards,48516,2022100209501,50
Jordan Davis,54478,2022100209501,0
Brandon Graham,35452,2022100209522,5
Fletcher Cox,38542,2022100209522,4
Javon Hargrave,43378,2022100209522,3
Haason Reddick,44825,2022100209522,7
Haason Reddick,44825,2022100209522,5
Kyzir White,46188,2022100209522,10
Marcus Epps,47974,2022100209522,70
Marcus Epps,47974,2022100209522,50
T.J. Edwards,48516,2022100209522,40
Jordan Davis,54478,2022100209522,0
Haason Reddick,44825,2022100209596,7
Kyzir White,46188,2022100209596,20
Milton Williams,53502,2022100209596,1
Marlon Tuipulotu,53618,2022100209596,4
Kyzir White,46188,2022100209617,40
Josh Sweat,46199,2022100209617,6
Chauncey Gardner-Johnson,47888,2022100209617,60
T.J. Edwards,48516,2022100209617,20
Milton Williams,53502,2022100209617,3
Marlon Tuipulotu,53618,2022100209617,2
Patrick Johnson,53663,2022100209617,50
Fletcher Cox,38542,2022100209654,4
Javon Hargrave,43378,2022100209654,3
Josh Sweat,46199,2022100209654,7
Chauncey Gardner-Johnson,47888,2022100209654,60
Marcus Epps,47974,2022100209654,7
T.J. Edwards,48516,2022100209654,00
Patrick Johnson,53663,2022100209654,50
Jordan Davis,54478,2022100209654,1
Roy Robertson-Harris,43787,2022100209764,3
Folorunso Fatukasi,46249,2022100209764,2
Foyesade Oluokun,46269,2022100209764,40
Josh Allen,47790,2022100209764,5
Devin Lloyd,54492,2022100209764,20
Arden Key,46156,2022100209809,1
Foyesade Oluokun,46269,2022100209809,50
Josh Allen,47790,2022100209809,2
Travon Walker,54466,2022100209809,4
Chad Muma,54535,2022100209809,00
Fletcher Cox,38542,2022100209861,4
Javon Hargrave,43378,2022100209861,3
Haason Reddick,44825,2022100209861,7
Josh Sweat,46199,2022100209861,5
Marcus Epps,47974,2022100209861,70
T.J. Edwards,48516,2022100209861,10
Jordan Davis,54478,2022100209861,1
Fletcher Cox,38542,2022100209986,3
Javon Hargrave,43378,2022100209986,2
Haason Reddick,44825,2022100209986,5
Kyzir White,46188,2022100209986,10
Josh Sweat,46199,2022100209986,5
Chauncey Gardner-Johnson,47888,2022100209986,50
T.J. Edwards,48516,2022100209986,20
C.J. Mosley,41243,2022100210101,10
Kwon Alexander,42467,2022100210101,40
Sheldon Rankins,43301,2022100210101,1
Carl Lawson,44929,2022100210101,7
Jordan Whitehead,46186,2022100210101,50
John Franklin-Myers,46204,2022100210101,5
Marcell Harris,46253,2022100210101,30
Quinnen Williams,47786,2022100210101,3
C.J. Mosley,41243,2022100210168,60
Kwon Alexander,42467,2022100210168,00
Solomon Thomas,44815,2022100210168,1
Nathan Shepherd,46141,2022100210168,1
Marcell Harris,46253,2022100210168,70
Marcell Harris,46253,2022100210168,50
Jacob Martin,46255,2022100210168,5
Jermaine Johnson,54491,2022100210168,6
C.J. Mosley,41243,2022100210224,20
Kwon Alexander,42467,2022100210224,00
Solomon Thomas,44815,2022100210224,1
Nathan Shepherd,46141,2022100210224,2
Jermaine Johnson,54491,2022100210224,5
Cameron Heyward,37104,2022100210285,1
Myles Jack,43325,2022100210285,40
Larry Ogunjobi,44877,2022100210285,3
Montravius Adams,44905,2022100210285,0
Minkah Fitzpatrick,46080,2022100210285,70
Minkah Fitzpatrick,46080,2022100210285,60
Devin Bush,47793,2022100210285,10
Malik Reed,48089,2022100210285,7
Malik Reed,48089,2022100210285,6
Alex Highsmith,52510,2022100210285,6
Alex Highsmith,52510,2022100210285,7
Cameron Heyward,37104,2022100210306,2
Myles Jack,43325,2022100210306,50
Larry Ogunjobi,44877,2022100210306,2
Devin Bush,47793,2022100210306,10
Alex Highsmith,52510,2022100210306,5
DeMarvin Leal,54549,2022100210306,6
Cameron Heyward,37104,2022100210441,1
Myles Jack,43325,2022100210441,20
Larry Ogunjobi,44877,2022100210441,3
Robert Spillane,46902,2022100210441,40
Malik Reed,48089,2022100210441,5
Myles Jack,43325,2022100210488,20
Larry Ogunjobi,44877,2022100210488,2
Chris Wormley,44886,2022100210488,2
DeMarvin Leal,54549,2022100210488,7
C.J. Mosley,41243,2022100210567,00
Kwon Alexander,42467,2022100210567,40
Solomon Thomas,44815,2022100210567,2
Nathan Shepherd,46141,2022100210567,3
Marcell Harris,46253,2022100210567,60
Marcell Harris,46253,2022100210567,70
Jermaine Johnson,54491,2022100210567,7
Jermaine Johnson,54491,2022100210567,6
Micheal Clemons,54582,2022100210567,6
Micheal Clemons,54582,2022100210567,7
Cameron Heyward,37104,2022100210664,1
Myles Jack,43325,2022100210664,10
Chris Wormley,44886,2022100210664,1
Minkah Fitzpatrick,46080,2022100210664,70
Minkah Fitzpatrick,46080,2022100210664,50
Robert Spillane,46902,2022100210664,20
Devin Bush,47793,2022100210664,10
Alex Highsmith,52510,2022100210664,2
DeMarvin Leal,54549,2022100210664,5
Tyson Alualu,35449,2022100210735,0
Myles Jack,43325,2022100210735,40
Larry Ogunjobi,44877,2022100210735,1
Chris Wormley,44886,2022100210735,2
Malik Reed,48089,2022100210735,7
Malik Reed,48089,2022100210735,5
Jamir Jones,52971,2022100210735,2
Myles Jack,43325,2022100210799,10
Larry Ogunjobi,44877,2022100210799,2
Chris Wormley,44886,2022100210799,1
Devin Bush,47793,2022100210799,50
Malik Reed,48089,2022100210799,5
DeMarvin Leal,54549,2022100210799,6
Cameron Heyward,37104,2022100210820,0
Myles Jack,43325,2022100210820,70
Larry Ogunjobi,44877,2022100210820,4
Robert Spillane,46902,2022100210820,30
Devin Bush,47793,2022100210820,20
Alex Highsmith,52510,2022100210820,5
DeMarvin Leal,54549,2022100210820,6
Cameron Heyward,37104,2022100210841,1
Myles Jack,43325,2022100210841,50
Myles Jack,43325,2022100210841,60
Larry Ogunjobi,44877,2022100210841,4
Montravius Adams,44905,2022100210841,0
Terrell Edmunds,46097,2022100210841,6
Terrell Edmunds,46097,2022100210841,1
Terrell Edmunds,46097,2022100210841,7
Devin Bush,47793,2022100210841,10
Malik Reed,48089,2022100210841,7
Malik Reed,48089,2022100210841,6
Alex Highsmith,52510,2022100210841,6
Alex Highsmith,52510,2022100210841,1
Alex Highsmith,52510,2022100210841,7
C.J. Mosley,41243,2022100210941,00
Sheldon Rankins,43301,2022100210941,4
John Franklin-Myers,46204,2022100210941,7
John Franklin-Myers,46204,2022100210941,5
Marcell Harris,46253,2022100210941,10
Jacob Martin,46255,2022100210941,5
Quinnen Williams,47786,2022100210941,1
C.J. Mosley,41243,2022100210962,20
Sheldon Rankins,43301,2022100210962,2
Marcell Harris,46253,2022100210962,30
Jacob Martin,46255,2022100210962,70
Quinnen Williams,47786,2022100210962,3
Preston Smith,42381,2022100211103,5
Kenny Clark,43316,2022100211103,0
Jarran Reed,43338,2022100211103,2
De'Vondre Campbell,43404,2022100211103,20
Dean Lowry,43426,2022100211103,5
Quay Walker,54487,2022100211103,30
Preston Smith,42381,2022100211124,5
Kenny Clark,43316,2022100211124,1
Jarran Reed,43338,2022100211124,1
De'Vondre Campbell,43404,2022100211124,10
Dean Lowry,43426,2022100211124,3
Rashan Gary,47795,2022100211124,7
Rashan Gary,47795,2022100211124,5
Quay Walker,54487,2022100211124,60
Preston Smith,42381,2022100211150,7
Kenny Clark,43316,2022100211150,0
Jarran Reed,43338,2022100211150,3
De'Vondre Campbell,43404,2022100211150,00
Dean Lowry,43426,2022100211150,3
Jonathan Garvin,52650,2022100211150,5
Preston Smith,42381,2022100211200,5
Jarran Reed,43338,2022100211200,3
De'Vondre Campbell,43404,2022100211200,10
Dean Lowry,43426,2022100211200,4
Rashan Gary,47795,2022100211200,7
Rashan Gary,47795,2022100211200,5
Tedarrell Slaton,53602,2022100211200,1
Quay Walker,54487,2022100211200,60
Preston Smith,42381,2022100211372,70
Kenny Clark,43316,2022100211372,2
De'Vondre Campbell,43404,2022100211372,50
Dean Lowry,43426,2022100211372,2
Rashan Gary,47795,2022100211372,5
Quay Walker,54487,2022100211372,10
Preston Smith,42381,2022100211422,6
Preston Smith,42381,2022100211422,5
Kenny Clark,43316,2022100211422,2
Jarran Reed,43338,2022100211422,2
De'Vondre Campbell,43404,2022100211422,20
Dean Lowry,43426,2022100211422,5
Rashan Gary,47795,2022100211422,5
Rashan Gary,47795,2022100211422,6
Darnell Savage,47804,2022100211422,60
Darnell Savage,47804,2022100211422,50
Quay Walker,54487,2022100211422,00
Kenny Clark,43316,2022100211445,1
Jarran Reed,43338,2022100211445,3
De'Vondre Campbell,43404,2022100211445,10
Dean Lowry,43426,2022100211445,4
Rashan Gary,47795,2022100211445,7
Quay Walker,54487,2022100211445,70
Adrian Phillips,42116,2022100211526,50
Deatrich Wise,44944,2022100211526,5
Davon Godchaux,44991,2022100211526,1
Ja'Whaun Bentley,46212,2022100211526,00
Mack Wilson,47938,2022100211526,20
Christian Barmore,53467,2022100211526,2
Matt Judon,43435,2022100211547,7
Deatrich Wise,44944,2022100211547,5
Davon Godchaux,44991,2022100211547,1
Ja'Whaun Bentley,46212,2022100211547,30
Mack Wilson,47938,2022100211547,10
Kyle Dugger,52445,2022100211547,70
Christian Barmore,53467,2022100211547,1
Carl Davis,42433,2022100211579,60
Matt Judon,43435,2022100211579,2
Deatrich Wise,44944,2022100211579,1
Davon Godchaux,44991,2022100211579,5
Ja'Whaun Bentley,46212,2022100211579,20
Jahlani Tavai,47826,2022100211579,30
Anfernee Jennings,52495,2022100211579,6
Anfernee Jennings,52495,2022100211579,7
Preston Smith,42381,2022100211685,5
De'Vondre Campbell,43404,2022100211685,00
Dean Lowry,43426,2022100211685,4
Rudy Ford,45021,2022100211685,50
Rashan Gary,47795,2022100211685,7
Rashan Gary,47795,2022100211685,5
Tedarrell Slaton,53602,2022100211685,0
Devonte Wyatt,54493,2022100211685,2
Preston Smith,42381,2022100211717,3
Preston Smith,42381,2022100211717,6
De'Vondre Campbell,43404,2022100211717,10
Dean Lowry,43426,2022100211717,6
Dean Lowry,43426,2022100211717,3
Rashan Gary,47795,2022100211717,5
Darnell Savage,47804,2022100211717,30
Darnell Savage,47804,2022100211717,60
Tedarrell Slaton,53602,2022100211717,0
Quay Walker,54487,2022100211717,20
Devonte Wyatt,54493,2022100211717,2
Adrian Phillips,42116,2022100211798,7
Matt Judon,43435,2022100211798,2
Deatrich Wise,44944,2022100211798,6
Davon Godchaux,44991,2022100211798,0
Ja'Whaun Bentley,46212,2022100211798,20
Daniel Ekuale,46504,2022100211798,3
Jahlani Tavai,47826,2022100211798,10
Carl Davis,42433,2022100211819,0
Deatrich Wise,44944,2022100211819,2
Davon Godchaux,44991,2022100211819,3
Ja'Whaun Bentley,46212,2022100211819,50
Jahlani Tavai,47826,2022100211819,20
Anfernee Jennings,52495,2022100211819,7
Matt Judon,43435,2022100211859,2
Deatrich Wise,44944,2022100211859,4
Davon Godchaux,44991,2022100211859,1
Ja'Whaun Bentley,46212,2022100211859,10
Daniel Ekuale,46504,2022100211859,1
Jahlani Tavai,47826,2022100211859,70
Adrian Phillips,42116,2022100211880,70
Matt Judon,43435,2022100211880,7
Deatrich Wise,44944,2022100211880,5
Davon Godchaux,44991,2022100211880,1
Ja'Whaun Bentley,46212,2022100211880,10
Daniel Ekuale,46504,2022100211880,1
Jahlani Tavai,47826,2022100211880,40
Matt Judon,43435,2022100211901,2
Deatrich Wise,44944,2022100211901,7
Davon Godchaux,44991,2022100211901,3
Ja'Whaun Bentley,46212,2022100211901,40
Daniel Ekuale,46504,2022100211901,1
Jahlani Tavai,47826,2022100211901,20
Adrian Phillips,42116,2022100211922,70
Carl Davis,42433,2022100211922,1
Deatrich Wise,44944,2022100211922,6
Ja'Whaun Bentley,46212,2022100211922,20
Daniel Ekuale,46504,2022100211922,3
Jahlani Tavai,47826,2022100211922,10
Anfernee Jennings,52495,2022100211922,2
Randy Gregory,42403,2022100212110,7
D.J. Jones,45011,2022100212110,1
Bradley Chubb,46074,2022100212110,5
Josey Jewell,46175,2022100212110,20
Dre'Mont Jones,47854,2022100212110,1
Jonas Griffith,52706,2022100212110,50
Mike Purcell,40347,2022100212203,2
Randy Gregory,42403,2022100212203,5
DeShawn Williams,42826,2022100212203,0
Bradley Chubb,46074,2022100212203,7
Josey Jewell,46175,2022100212203,30
Jonas Griffith,52706,2022100212203,00
Caden Sterns,53581,2022100212203,70
Randy Gregory,42403,2022100212248,5
D.J. Jones,45011,2022100212248,1
Josey Jewell,46175,2022100212248,20
Dre'Mont Jones,47854,2022100212248,2
Jonas Griffith,52706,2022100212248,10
Baron Browning,53534,2022100212248,70
Caden Sterns,53581,2022100212248,70
Matt Henningsen,54671,2022100212248,2
Chandler Jones,38551,2022100212349,5
Johnathan Hankins,39997,2022100212349,3
Duron Harmon,40039,2022100212349,50
Duron Harmon,40039,2022100212349,70
Denzel Perryman,42391,2022100212349,10
Andrew Billings,43411,2022100212349,0
Bilal Nichols,46214,2022100212349,4
Maxx Crosby,47889,2022100212349,5
Divine Deablo,53509,2022100212349,50
DeShawn Williams,42826,2022100212439,3
D.J. Jones,45011,2022100212439,0
Bradley Chubb,46074,2022100212439,5
Josey Jewell,46175,2022100212439,10
Dre'Mont Jones,47854,2022100212439,2
Jonas Griffith,52706,2022100212439,20
Baron Browning,53534,2022100212439,70
Chandler Jones,38551,2022100212573,6
Chandler Jones,38551,2022100212573,5
Denzel Perryman,42391,2022100212573,20
Andrew Billings,43411,2022100212573,2
Bilal Nichols,46214,2022100212573,2
Johnathan Abram,47810,2022100212573,60
Johnathan Abram,47810,2022100212573,70
Maxx Crosby,47889,2022100212573,70
Maxx Crosby,47889,2022100212573,60
Trevon Moehrig,53472,2022100212573,70
Trevon Moehrig,53472,2022100212573,60
Divine Deablo,53509,2022100212573,60
Divine Deablo,53509,2022100212573,50
Johnathan Hankins,39997,2022100212594,1
Andrew Billings,43411,2022100212594,1
Bilal Nichols,46214,2022100212594,6
Bilal Nichols,46214,2022100212594,5
Clelin Ferrell,47787,2022100212594,7
Clelin Ferrell,47787,2022100212594,5
Clelin Ferrell,47787,2022100212594,6
Johnathan Abram,47810,2022100212594,70
Johnathan Abram,47810,2022100212594,50
Johnathan Abram,47810,2022100212594,60
Maxx Crosby,47889,2022100212594,5
Divine Deablo,53509,2022100212594,40
D.J. Jones,45011,2022100212732,1
Bradley Chubb,46074,2022100212732,5
Josey Jewell,46175,2022100212732,30
Dre'Mont Jones,47854,2022100212732,2
Jonas Griffith,52706,2022100212732,70
Baron Browning,53534,2022100212732,70
Mike Purcell,40347,2022100212821,3
D.J. Jones,45011,2022100212821,1
Bradley Chubb,46074,2022100212821,7
Josey Jewell,46175,2022100212821,60
Dre'Mont Jones,47854,2022100212821,2
Jonas Griffith,52706,2022100212821,10
Baron Browning,53534,2022100212821,50
D.J. Jones,45011,2022100212842,1
Josey Jewell,46175,2022100212842,30
Dre'Mont Jones,47854,2022100212842,1
Jonas Griffith,52706,2022100212842,50
Baron Browning,53534,2022100212842,50
Mike Purcell,40347,2022100212887,2
Randy Gregory,42403,2022100212887,7
DeShawn Williams,42826,2022100212887,1
Josey Jewell,46175,2022100212887,30
Jonas Griffith,52706,2022100212887,10
Baron Browning,53534,2022100212887,50
Mike Purcell,40347,2022100212949,4
Randy Gregory,42403,2022100212949,2
D.J. Jones,45011,2022100212949,0
Bradley Chubb,46074,2022100212949,70
Josey Jewell,46175,2022100212949,20
Dre'Mont Jones,47854,2022100212949,1
Jonas Griffith,52706,2022100212949,10
D.J. Jones,45011,2022100212970,3
Bradley Chubb,46074,2022100212970,7
Josey Jewell,46175,2022100212970,20
Dre'Mont Jones,47854,2022100212970,2
Jonas Griffith,52706,2022100212970,30
Frank Clark,42406,2022100213165,5
Chris Jones,43326,2022100213165,3
Derrick Nnadi,46144,2022100213165,0
Darius Harris,48259,2022100213165,70
Nick Bolton,53487,2022100213165,00
George Karlaftis,54495,2022100213165,3
Frank Clark,42406,2022100213234,6
Frank Clark,42406,2022100213234,5
Chris Jones,43326,2022100213234,3
Derrick Nnadi,46144,2022100213234,2
Darius Harris,48259,2022100213234,70
Darius Harris,48259,2022100213234,60
Nick Bolton,53487,2022100213234,40
George Karlaftis,54495,2022100213234,5
George Karlaftis,54495,2022100213234,6
Leo Chenal,54568,2022100213234,10
Lavonte David,38588,2022100213527,10
William Gholston,40074,2022100213527,3
Carl Nassib,43354,2022100213527,2
Deadrin Senat,46159,2022100213527,2
Devin White,47788,2022100213527,10
Mike Edwards,47882,2022100213527,60
Anthony Nelson,47890,2022100213527,5
Logan Hall,54498,2022100213527,1
Lavonte David,38588,2022100213572,60
Logan Ryan,40031,2022100213572,2
Carl Nassib,43354,2022100213572,7
Carl Nassib,43354,2022100213572,5
Deadrin Senat,46159,2022100213572,1
Devin White,47788,2022100213572,10
Anthony Nelson,47890,2022100213572,2
Antoine Winfield,52453,2022100213572,20
Logan Hall,54498,2022100213572,6
Lavonte David,38588,2022100213593,10
Shaquil Barrett,41915,2022100213593,2
Vita Vea,46081,2022100213593,0
Devin White,47788,2022100213593,10
Logan Hall,54498,2022100213593,2
Frank Clark,42406,2022100213669,5
Chris Jones,43326,2022100213669,3
Juan Thornhill,47846,2022100213669,70
Juan Thornhill,47846,2022100213669,50
Khalen Saunders,47867,2022100213669,1
Darius Harris,48259,2022100213669,10
Nick Bolton,53487,2022100213669,10
George Karlaftis,54495,2022100213669,4
Leo Chenal,54568,2022100213669,7
Leo Chenal,54568,2022100213669,5
Lavonte David,38588,2022100213857,20
Rakeem Nunez-Roches,42560,2022100213857,2
Vita Vea,46081,2022100213857,1
Devin White,47788,2022100213857,10
Joe Tryon,53461,2022100213857,2
Lavonte David,38588,2022100213942,10
Shaquil Barrett,41915,2022100213942,6
Deadrin Senat,46159,2022100213942,1
Devin White,47788,2022100213942,20
Joe Tryon,53461,2022100213942,2
Logan Hall,54498,2022100213942,2
Tashaun Gipson,38868,2022100300109,7
Arik Armstead,42360,2022100300109,3
Samson Ebukam,44938,2022100300109,3
Fred Warner,46139,2022100300109,00
Nick Bosa,47785,2022100300109,7
Dre Greenlaw,47931,2022100300109,50
Kevin Givens,48123,2022100300109,0
Kerry Hyder,41786,2022100300251,3
Hassan Ridgeway,43405,2022100300251,2
Fred Warner,46139,2022100300251,30
Nick Bosa,47785,2022100300251,7
Dre Greenlaw,47931,2022100300251,30
Charles Omenihu,47944,2022100300251,5
Talanoa Hufanga,53609,2022100300251,60
Arik Armstead,42360,2022100300367,3
Fred Warner,46139,2022100300367,50
Dre Greenlaw,47931,2022100300367,10
Charles Omenihu,47944,2022100300367,2
Drake Jackson,54526,2022100300367,5
Bobby Wagner,38577,2022100300470,20
Aaron Donald,41239,2022100300470,3
Leonard Floyd,43298,2022100300470,7
A'Shawn Robinson,43335,2022100300470,7
Greg Gaines,47917,2022100300470,1
Justin Hollins,47939,2022100300470,5
Nick Scott,48026,2022100300470,70
Ernest Jones,53532,2022100300470,40
Bobby Wagner,38577,2022100300545,30
Aaron Donald,41239,2022100300545,4
Leonard Floyd,43298,2022100300545,5
A'Shawn Robinson,43335,2022100300545,5
Greg Gaines,47917,2022100300545,1
Justin Hollins,47939,2022100300545,5
Ernest Jones,53532,2022100300545,60
Bobby Wagner,38577,2022100300623,50
Bobby Wagner,38577,2022100300623,60
A'Shawn Robinson,43335,2022100300623,5
Greg Gaines,47917,2022100300623,0
Marquise Copeland,48770,2022100300623,3
Terrell Lewis,52492,2022100300623,6
Terrell Lewis,52492,2022100300623,7
Ernest Jones,53532,2022100300623,30
Bobby Wagner,38577,2022100300799,00
Aaron Donald,41239,2022100300799,2
Leonard Floyd,43298,2022100300799,5
A'Shawn Robinson,43335,2022100300799,5
Greg Gaines,47917,2022100300799,1
Justin Hollins,47939,2022100300799,6
Justin Hollins,47939,2022100300799,7
Marquise Copeland,48770,2022100300799,5
Bobby Wagner,38577,2022100300867,10
Aaron Donald,41239,2022100300867,7
Aaron Donald,41239,2022100300867,6
Leonard Floyd,43298,2022100300867,7
Leonard Floyd,43298,2022100300867,6
A'Shawn Robinson,43335,2022100300867,3
Greg Gaines,47917,2022100300867,0
Justin Hollins,47939,2022100300867,6
Justin Hollins,47939,2022100300867,7
Ernest Jones,53532,2022100300867,50
Bobby Wagner,38577,2022100300892,00
Aaron Donald,41239,2022100300892,2
Leonard Floyd,43298,2022100300892,7
Leonard Floyd,43298,2022100300892,6
A'Shawn Robinson,43335,2022100300892,6
A'Shawn Robinson,43335,2022100300892,5
Greg Gaines,47917,2022100300892,2
Justin Hollins,47939,2022100300892,6
Justin Hollins,47939,2022100300892,7
Marquise Copeland,48770,2022100300892,5
Kerry Hyder,41786,2022100300992,4
Hassan Ridgeway,43405,2022100300992,3
Fred Warner,46139,2022100300992,20
Nick Bosa,47785,2022100300992,5
Dre Greenlaw,47931,2022100300992,40
Talanoa Hufanga,53609,2022100300992,50
Drake Jackson,54526,2022100300992,7
DeForest Buckner,43296,2022100600157,2
Yannick Ngakoue,43358,2022100600157,5
Yannick Ngakoue,43358,2022100600157,7
Grover Stewart,44957,2022100600157,2
Zaire Franklin,46304,2022100600157,10
Bobby Okereke,47872,2022100600157,40
E.J. Speed,47947,2022100600157,50
Kwity Paye,53450,2022100600157,5
Rodney McLeod,38843,2022100600255,70
Rodney McLeod,38843,2022100600255,50
Grover Stewart,44957,2022100600255,0
Ifeadi Odenigbo,45033,2022100600255,6
Zaire Franklin,46304,2022100600255,00
Bobby Okereke,47872,2022100600255,70
Bobby Okereke,47872,2022100600255,50
Byron Cowart,47942,2022100600255,3
E.J. Speed,47947,2022100600255,5
Dayo Odeyingbo,53483,2022100600255,1
Rodney McLeod,38843,2022100600324,60
Rodney McLeod,38843,2022100600324,50
DeForest Buckner,43296,2022100600324,3
Grover Stewart,44957,2022100600324,1
Ifeadi Odenigbo,45033,2022100600324,6
Ifeadi Odenigbo,45033,2022100600324,5
Zaire Franklin,46304,2022100600324,20
Bobby Okereke,47872,2022100600324,20
Kwity Paye,53450,2022100600324,7
Kwity Paye,53450,2022100600324,6
Yannick Ngakoue,43358,2022100600515,7
Grover Stewart,44957,2022100600515,1
Zaire Franklin,46304,2022100600515,50
Bobby Okereke,47872,2022100600515,10
Dayo Odeyingbo,53483,2022100600515,5
Eric Johnson,54624,2022100600515,3
Mike Purcell,40347,2022100600630,2
DeShawn Williams,42826,2022100600630,2
Bradley Chubb,46074,2022100600630,5
Josey Jewell,46175,2022100600630,20
Jonas Griffith,52706,2022100600630,30
DeForest Buckner,43296,2022100600709,3
Zaire Franklin,46304,2022100600709,40
Ben Banogu,47832,2022100600709,5
Bobby Okereke,47872,2022100600709,40
Byron Cowart,47942,2022100600709,1
Byron Cowart,47942,2022100600709,2
Kwity Paye,53450,2022100600709,7
DeShawn Williams,42826,2022100600810,3
D.J. Jones,45011,2022100600810,0
Josey Jewell,46175,2022100600810,10
Dre'Mont Jones,47854,2022100600810,3
Baron Browning,53534,2022100600810,50
Nik Bonitto,54529,2022100600810,7
DeShawn Williams,42826,2022100600831,3
D.J. Jones,45011,2022100600831,0
Josey Jewell,46175,2022100600831,20
Dre'Mont Jones,47854,2022100600831,4
Jonas Griffith,52706,2022100600831,20
Baron Browning,53534,2022100600831,10
Nik Bonitto,54529,2022100600831,5
Nicholas Williams,40171,2022100900133,60
Jaylon Smith,43323,2022100900133,00
Jihad Ward,43333,2022100900133,1
Jihad Ward,43333,2022100900133,7
Dexter Lawrence,47800,2022100900133,0
Tae Crowder,52663,2022100900133,40
Kayvon Thibodeaux,54470,2022100900133,2
Nicholas Williams,40171,2022100900154,2
Jaylon Smith,43323,2022100900154,10
Jihad Ward,43333,2022100900154,7
Dexter Lawrence,47800,2022100900154,0
Julian Love,47891,2022100900154,6
Tae Crowder,52663,2022100900154,50
Kayvon Thibodeaux,54470,2022100900154,2
Preston Smith,42381,2022100900310,5
Kenny Clark,43316,2022100900310,2
Jarran Reed,43338,2022100900310,60
Jarran Reed,43338,2022100900310,50
De'Vondre Campbell,43404,2022100900310,40
Dean Lowry,43426,2022100900310,4
Rashan Gary,47795,2022100900310,7
Rashan Gary,47795,2022100900310,6
Quay Walker,54487,2022100900310,20
Preston Smith,42381,2022100900331,5
Preston Smith,42381,2022100900331,7
Kenny Clark,43316,2022100900331,1
Jarran Reed,43338,2022100900331,3
De'Vondre Campbell,43404,2022100900331,10
Dean Lowry,43426,2022100900331,5
Rashan Gary,47795,2022100900331,5
Darnell Savage,47804,2022100900331,50
Darnell Savage,47804,2022100900331,70
Quay Walker,54487,2022100900331,40
Preston Smith,42381,2022100900484,6
Preston Smith,42381,2022100900484,7
Adrian Amos,42485,2022100900484,70
Adrian Amos,42485,2022100900484,60
Kenny Clark,43316,2022100900484,1
Jarran Reed,43338,2022100900484,2
De'Vondre Campbell,43404,2022100900484,40
Dean Lowry,43426,2022100900484,5
Rashan Gary,47795,2022100900484,7
Rashan Gary,47795,2022100900484,6
Quay Walker,54487,2022100900484,10
Justin Ellis,41336,2022100900615,1
Jaylon Smith,43323,2022100900615,50
Jihad Ward,43333,2022100900615,5
Dexter Lawrence,47800,2022100900615,0
Tae Crowder,52663,2022100900615,10
Kayvon Thibodeaux,54470,2022100900615,7
Justin Ellis,41336,2022100900660,2
Jaylon Smith,43323,2022100900660,00
Jihad Ward,43333,2022100900660,2
Dexter Lawrence,47800,2022100900660,60
Tae Crowder,52663,2022100900660,30
Kayvon Thibodeaux,54470,2022100900660,1
Kayvon Thibodeaux,54470,2022100900660,7
D.J. Davidson,54612,2022100900660,5
Kenny Clark,43316,2022100900830,3
De'Vondre Campbell,43404,2022100900830,60
De'Vondre Campbell,43404,2022100900830,50
Dean Lowry,43426,2022100900830,4
Rashan Gary,47795,2022100900830,7
Rashan Gary,47795,2022100900830,6
Jonathan Garvin,52650,2022100900830,60
Jonathan Garvin,52650,2022100900830,50
Tedarrell Slaton,53602,2022100900830,2
Quay Walker,54487,2022100900830,20
Preston Smith,42381,2022100900875,7
Jarran Reed,43338,2022100900875,2
De'Vondre Campbell,43404,2022100900875,00
Dean Lowry,43426,2022100900875,4
Tedarrell Slaton,53602,2022100900875,0
DaQuan Jones,41341,2022100901344,1
Matt Milano,44976,2022100901344,40
Ed Oliver,47792,2022100901344,2
Tyrel Dodson,48482,2022100901344,10
Gregory Rousseau,53459,2022100901344,5
Von Miller,37075,2022100901418,6
Jordan Phillips,42395,2022100901418,1
Matt Milano,44976,2022100901418,60
Tim Settle,46232,2022100901418,2
Tyrel Dodson,48482,2022100901418,10
A.J. Epenesa,52462,2022100901418,5
Jordan Phillips,42395,2022100901513,4
Shaq Lawson,43308,2022100901513,2
Matt Milano,44976,2022100901513,10
Tim Settle,46232,2022100901513,1
Gregory Rousseau,53459,2022100901513,7
Jordan Phillips,42395,2022100901534,3
Shaq Lawson,43308,2022100901534,5
Matt Milano,44976,2022100901534,50
Tim Settle,46232,2022100901534,1
